name|faculty_of|has_phd_info|phd_where
DEREK RURY|HARRIS SCHOOL OF PUBLIC POLICY|THE BEHAVIORAL INSIGHTS AND PARENTING LAB. DEREK STUDIES THE ECONOMICS OF EDUCATION FOCUSING|THE BEHAVIORAL INSIGHTS AND PARENTING LAB. DEREK STUDIES THE ECONOMICS OF EDUCATION FOCUSING
DEREK WU|HARRIS SCHOOL OF PUBLIC POLICY|BY THE U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES (|BY THE U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES (
DESMOND ANG|HARVARD KENNEDY SCHOOL|IN LEADING JOURNALS INCLUDING AMERICAN ECONOMIC REVIEW, AMERICAN|IN LEADING JOURNALS INCLUDING AMERICAN ECONOMIC REVIEW, AMERICAN
DEVAL PATRICK|HARVARD KENNEDY SCHOOL|IN MISSION|IN MISSION
DEVIN JUDGE-LORD|FORD SCHOOL OF PUBLIC POLICY|IN U.S. POLICYMAKING, ED. CHARLES|RULEMAKING” WITH DANIEL CARPENTER, BRIAN LIBGOBER
DEVON REBER DREHMER|HARRIS SCHOOL OF PUBLIC POLICY|SOCIAL WORK. I’VE BEEN THINKING ABOUT HER CO-FOUNDING OF|IN MASSACHUSETTS
DHRUMIL MEHTA|HARVARD KENNEDY SCHOOL|AT THE KNIGHT LAB FOR MEDIA INNOVATION AT NORTHWESTERN|AT THE KNIGHT LAB FOR MEDIA INNOVATION AT NORTHWESTERN
DIANE S. HENSHEL|INDIANA UNIVERSITY O'NEILL SCHOOL|-NEUROSCIENCE, WASHINGTON|-NEUROSCIENCE, WASHINGTON
DMITRI KOUSTAS|HARRIS SCHOOL OF PUBLIC POLICY|WHY HOUSEHOLDS|WHY HOUSEHOLDS
DOMINIQUE ADAMS-SANTOS|FORD SCHOOL OF PUBLIC POLICY|FOR RACIAL JUSTICE AND SENIOR DEI|FOR RACIAL JUSTICE AND SENIOR DEI
DON COURSEY|HARRIS SCHOOL OF PUBLIC POLICY|ENVIRONMENTAL DISASTERS. HE RECEIVED BOTH|ENVIRONMENTAL DISASTERS. HE RECEIVED BOTH
DONITA COOK|HARRIS SCHOOL OF PUBLIC POLICY|AT ACCENTURE. IN HER TIME THERE, HER MAIN PRIORITIES|AT ACCENTURE. IN HER TIME THERE, HER MAIN PRIORITIES
DONNAN STEELE|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF CHICAGO’S HARRIS SCHOOL OF PUBLIC POLICY WHERE|AT THE UNIVERSITY OF CHICAGO’S HARRIS SCHOOL OF PUBLIC POLICY WHERE
DOROTHY KRONICK|GOLDMAN SCHOOL OF PUBLIC POLICY|AND POLICING IN THE AMERICAS HIGHLIGHTS UNINTENDED CONSEQUENCES OF COMMON|AND POLICING IN THE AMERICAS HIGHLIGHTS UNINTENDED CONSEQUENCES OF COMMON
DOROTHY PARSONS|HARRIS SCHOOL OF PUBLIC POLICY|BEHALF OF THE SENATOR AND ASSISTED STATE AGENCIES, MUNICIPALITIES, AND NONPROFIT|AND FINANCE FOR NEW LEADERS COUNCIL NEW HAMPSHIRE
DOUGLAS A. JOHNSON|HARVARD KENNEDY SCHOOL|IN ANKARA, TURKEY IN 2004 IN|FROM 89 COUNTRIES AND FEATURED WORKSHOPS ON NEARLY 100
DOUGLAS BOOHER|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
DOUGLAS ELMENDORF|HARVARD KENNEDY SCHOOL|AT THE BROOKINGS INSTITUTION AFTER|AT THE BROOKINGS INSTITUTION AFTER
DOY CHARNSUPHARINDR|GOLDMAN SCHOOL OF PUBLIC POLICY|IN THE PERFORMING ARTS TO ENABLE OTHERS TO DEVELOP THEIR|IN THE PERFORMING ARTS TO ENABLE OTHERS TO DEVELOP THEIR
DR. ABDUL EL-SAYED|FORD SCHOOL OF PUBLIC POLICY|AT ORIEL COLLEGE, OXFORD WHERE|AT ORIEL COLLEGE, OXFORD WHERE
DR. ALI WEBB|FORD SCHOOL OF PUBLIC POLICY|AT THE KENNEDY SCHOOL OF GOVERNMENT AT HARVARD UNIVERSITY, WHERE|AT THE KENNEDY SCHOOL OF GOVERNMENT AT HARVARD UNIVERSITY, WHERE
DR. JOHN AYANIAN|FORD SCHOOL OF PUBLIC POLICY|APHAPUBLICATIONS.ORG/DOI/10.2105|APHAPUBLICATIONS.ORG/DOI/10.2105
DR. WILLIAM D. LOPEZ|FORD SCHOOL OF PUBLIC POLICY|THE WASHTENAW INTERFAITH COALITION FOR IMMIGRANT RIGHTS AND SYNOD|IN THE UNITED STATES: A HIDDEN CRISIS. JOURNAL OF COMMUNITY POSITIVE
DRAE LAWS|HARRIS SCHOOL OF PUBLIC POLICY|-ALUMNI MENTORING PROGRAM (STAMP). BEFORE ARRIVING|-ALUMNI MENTORING PROGRAM (STAMP). BEFORE ARRIVING
DUSTIN CASTRO|FORD SCHOOL OF PUBLIC POLICY|AND INTERNATIONAL AFFAIRS|AND INTERNATIONAL AFFAIRS
EARL LEWIS|FORD SCHOOL OF PUBLIC POLICY|AMERICAN ACADEMY OF ARTS AND SCIENCES (2008|AMERICAN ACADEMY OF ARTS AND SCIENCES (2008
EDIE N. GOLDENBERG|FORD SCHOOL OF PUBLIC POLICY|MEMBER OF THE NATIONAL ACADEMY OF PUBLIC|MEMBER OF THE NATIONAL ACADEMY OF PUBLIC
EDUARDO MONTERO|HARRIS SCHOOL OF PUBLIC POLICY|AFFILIATE WITH THE BUREAU FOR RESEARCH AND ECONOMIC ANALYSIS OF DEVELOPMENT (BREAD|ECONOMIC HISTORY, AND THE INTERSECTIONS
EDUCATIONAL BACKGROUND|FORD SCHOOL OF PUBLIC POLICY|COACH, OFFERING COACHING TO HELP STUDENTS UNDERSTAND AND LEVERAGE THEIR CLIFTON|COACH, OFFERING COACHING TO HELP STUDENTS UNDERSTAND AND LEVERAGE THEIR CLIFTON
EDWARD CUNNINGHAM|HARVARD KENNEDY SCHOOL|THE P.R.C., DURING WHICH TIME HE CONDUCTED HIS DOCTORAL|TO PRIVATE AND PUBLICLY LISTED COMPANIES IN THE ENERGY,
EDWARD GLAESER|HARVARD KENNEDY SCHOOL|DEPARTMENT, LITTAUER 315A, NORTH|CITIES AS CENTERS OF IDEA TRANSMISSION. HE RECEIVED HIS PHD FROM
EDWARDO L. RHODES|INDIANA UNIVERSITY O'NEILL SCHOOL|CARNEGIE-MELLON UNIVERSITY, 1978A|D., CARNEGIE-MELLON UNIVERSITY, 1978A
ELAINA MACK|HARRIS SCHOOL OF PUBLIC POLICY|-TIME MBA STUDENTS.  IN THIS ROLE, SHE OVERSAW SLATE|AND ADMISSIONS, FIRST
ELI Z. BARATZ|INDIANA UNIVERSITY O'NEILL SCHOOL|CANDIDATE, PUBLIC AFFAIRS, INDIANA UNIVERSITY, O'NEILL MPA|CANDIDATE, PUBLIC AFFAIRS, INDIANA UNIVERSITY, O'NEILL MPA
ELIANA LA FERRARA|HARVARD KENNEDY SCHOOL|IN ECONOMIC DEVELOPMENT. METHODOLOGICALLY, SHE COMBINES|METHODOLOGICALLY, SHE COMBINES
ELISABETH JOHNSTON|FORD SCHOOL OF PUBLIC POLICY|AND ALUMNI RELATIONS. IN THIS ROLE, SHE SERVES AS THE PRIMARY|AND ALUMNI RELATIONS. IN THIS ROLE, SHE SERVES AS THE PRIMARY
ELISABETH R. GERBER|FORD SCHOOL OF PUBLIC POLICY|"AND INCENTIVES SHAPE AMERICAN TRANSPORTATION POLICY,"" WITH CLARK C. GIBSON"|"AND INCENTIVES SHAPE AMERICAN TRANSPORTATION POLICY,"" WITH CLARK C. GIBSON"
ELIZABETH LINOS|HARVARD KENNEDY SCHOOL|AT THE HARVARD KENNEDY SCHOOL OF GOVERNMENT. THE MAJORITY|AT THE HARVARD KENNEDY SCHOOL OF GOVERNMENT. THE MAJORITY
EMILY DERRINGER MEE|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
EMILY MAGILL|HARRIS SCHOOL OF PUBLIC POLICY|WITH THE PITTSBURGH|WITH THE PITTSBURGH
EMMA FRAZIER|FORD SCHOOL OF PUBLIC POLICY|AT THE FORD SCHOOL, WHERE SHE LEADS PROGRAMMING|AND UNIVERSITIES
ERIC  SWANK|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
ERIC COUGHLIN|FORD SCHOOL OF PUBLIC POLICY|IN THE FORD|IN THE FORD
ERIC HENSON|HARVARD KENNEDY SCHOOL|IN CONTEMPORARY NATIVE|BY OXFORD UNIVERSITY PRESS.  HE HAS PROVIDED TESTIMONY TO THE US CONGRESS ON SEVERAL
ERIC ROSENBACH|HARVARD KENNEDY SCHOOL|IN EASTERN EUROPE.  HE HOLDS A JURIS DOCTOR FROM GEORGETOWN|DEPUTY ASSISTANT SECRETARY FOR CYBER POLICY.ROSENBACH PREVIOUSLY SERVED AS
ERIC STELTENPOHL|HARRIS SCHOOL OF PUBLIC POLICY|MARKETING, ERIC MANAGES HARRIS|DIRECTOR OF DIGITAL MARKETING, ERIC MANAGES HARRIS
ERIC THOMAS|HARRIS SCHOOL OF PUBLIC POLICY|ASSOCIATE|FOR TRAK
ERICA CHENOWETH|HARVARD KENNEDY SCHOOL|AT THE UNIVERSITY OF DENVER AND WESLEYAN UNIVERSITY. THEY|AT THE UNIVERSITY OF DENVER AND WESLEYAN UNIVERSITY. THEY
ERIKA WEISSINGER|GOLDMAN SCHOOL OF PUBLIC POLICY|MEMBER FOR WATERSIDE WORKSHOPS, A LOCAL NON-PROFIT THAT TEACHES OPPORTUNITY|PARTICIPATORY APPROACHES TO LEARNING.THE DAILY CALIFORNIAN, DECEMBER 22
ERIN CUTRELL|FORD SCHOOL OF PUBLIC POLICY|IN THE FORD|A SENIOR FINANCIAL SPECIALIST IN THE FORD
ERIN HOFFMAN|HARRIS SCHOOL OF PUBLIC POLICY|THE BOUNDARY WATERS WHICH|FOR AN ENVIRONMENTAL NONPROFIT ORGANIZATION BASED OUT OF MINNEAPOLIS, CALLED SAVE THE BOUNDARY
ERIN KEANE SCOTT|HARRIS SCHOOL OF PUBLIC POLICY|AT THE PEW CHARITABLE TRUSTS IN WASHINGTON, D.C. THERE|AND COMMUNICATIONS AT CARNEGIE MELLON UNIVERSITY SCHOOL OF DRAMA
ESTIMATING THE DISTASTE FOR PRICE GOUGING WITH INCENTIVIZED CONSUMER REPORTS|FORD SCHOOL OF PUBLIC POLICY|BY THE RUSSELL SAGE FOUNDATION, THE INTER-AMERICAN DEVELOPMENT BANK, THE CHICAGO|BY THE RUSSELL SAGE FOUNDATION, THE INTER-AMERICAN DEVELOPMENT BANK, THE CHICAGO
ETHAN BUENO DE MESQUITA|HARRIS SCHOOL OF PUBLIC POLICY|AT THE HEBREW UNIVERSITY OF JERUSALEM'S CENTER FOR THE STUDY OF RATIONALITY|AT THE HEBREW UNIVERSITY OF JERUSALEM'S CENTER FOR THE STUDY OF RATIONALITY
ETHAN RUCKER|HARRIS SCHOOL OF PUBLIC POLICY|AT HARRIS.  ETHAN IS A LICENSED PROFESSIONAL COUNSELOR IN ILLINOIS|AT HARRIS.  ETHAN IS A LICENSED PROFESSIONAL COUNSELOR IN ILLINOIS
EUGENE BARDACH|GOLDMAN SCHOOL OF PUBLIC POLICY|INTERORGANIZATIONAL COLLABORATION IN SERVICE DELIVERY, E.G., IN HUMAN|INTERORGANIZATIONAL COLLABORATION IN SERVICE DELIVERY, E.G., IN HUMAN
EUGENE MCGREGOR, JR.|INDIANA UNIVERSITY O'NEILL SCHOOL|D., SYRACUSE UNIVERSITY, 1969A.B., DARTMOUTH|D., SYRACUSE UNIVERSITY, 1969A.B., DARTMOUTH
EUIPYO LEE|INDIANA UNIVERSITY O'NEILL SCHOOL|PUBLIC MANAGEMENT, INDIANA UNIVERSITY, 2019  MPA, KOREA UNIVERSITY,  2018BSPA|PUBLIC MANAGEMENT, INDIANA UNIVERSITY, 2019  MPA, KOREA UNIVERSITY,  2018BSPA
EYAL FRANK|HARRIS SCHOOL OF PUBLIC POLICY|AND POLICY, AND USES ECONOMETRIC TECHNIQUES TO ESTIMATE DIFFERENT|INDIRECT ONES IN PARTICULAR, OF CONSERVATION
F. M. SCHERER|HARVARD KENNEDY SCHOOL|AND GROWTH: SCHUMPETERIAN PERSPECTIVES (1984); AND THE WEAPONS|AND GROWTH: SCHUMPETERIAN PERSPECTIVES (1984); AND THE WEAPONS
FABIANA SILVA|FORD SCHOOL OF PUBLIC POLICY|BETWEEN EMPLOYERS' RACIAL ATTITUDES AND THEIR|BETWEEN EMPLOYERS' RACIAL ATTITUDES AND THEIR
FAITHE TATUM|HARRIS SCHOOL OF PUBLIC POLICY|THE YMCA OF METROPOLITAN CHICAGO, SALEM|THE YMCA OF METROPOLITAN CHICAGO, SALEM
FARAYI CHIPUNGU|HARVARD KENNEDY SCHOOL|ORGANIZATIONAL HEALTH ASSESSMENTS, PERFORMANCE MANAGEMENT SYSTEM REDESIGN, STRATEGY, AND COACHING TOP|ORGANIZATIONAL HEALTH ASSESSMENTS, PERFORMANCE MANAGEMENT SYSTEM REDESIGN, STRATEGY, AND COACHING TOP
FEDERICO STURZENEGGER|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
FERNANDO LIMONGI|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
FIONA BURLIG|HARRIS SCHOOL OF PUBLIC POLICY|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH. SHE STUDIES ENERGY|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH. SHE STUDIES ENERGY
FRANCES KAMM|HARVARD KENNEDY SCHOOL|MEMBER OF THE STEERING COMMITTEE OF THE UNIVERSITY|MEMBER OF THE STEERING COMMITTEE OF THE UNIVERSITY
FRANCIS HARTMANN|HARVARD KENNEDY SCHOOL|AT THE NATIONAL UNIVERSITY OF SINGAPORE. HIS CURRENT|AT THE NATIONAL UNIVERSITY OF SINGAPORE. HIS CURRENT
FRANK J. VILARDO|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF NORTH CAROLINA, 1971M.A., XAVIER UNIVERSITY, 1965B|DR.P
FRANK LEWIS|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF CHICAGO, 1981B.A., LITERATURE, EMORY|UNIVERSITY OF CHICAGO, 1981B.A., LITERATURE, EMORY
FREDRIK LOGEVALL|HARVARD KENNEDY SCHOOL|MEMBER OF THE COUNCIL|MEMBER OF THE COUNCIL
GABRIEL ZUCMAN|GOLDMAN SCHOOL OF PUBLIC POLICY|PROGRESSIVE WEALTH TAX, A NEW WAY TO TAX|IN COUNTRIES SUCH AS FRANCE, DENMARK
GABRIELLE GOODWIN|INDIANA UNIVERSITY O'NEILL SCHOOL|D., CHICAGO-KENT COLLEGE OF LAW, 2010M.A|D., CHICAGO-KENT COLLEGE OF LAW, 2010M.A
GARTH LINDNER|INDIANA UNIVERSITY O'NEILL SCHOOL|(UMBC), 2014M.S., INDIANA UNIVERSITY, 2009B|D., UNIVERSITY OF MARYLAND, BALTIMORE COUNTY (UMBC), 2014M
GARY BRANHAM|INDIANA UNIVERSITY O'NEILL SCHOOL|O'NEILL|O'NEILL
GARY HIEFTJE|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF ILLINOIS, 1969A.B., HOPE|D., UNIVERSITY OF ILLINOIS, 1969A
GARY ORREN|HARVARD KENNEDY SCHOOL|FROM HARVARD, HE WORKED FOR THREE YEARS AT THE YOUTH CORPS PROGRAM CITY|FROM HARVARD, HE WORKED FOR THREE YEARS AT THE YOUTH CORPS PROGRAM CITY
GAUTAM NAIR|HARVARD KENNEDY SCHOOL|BY THE NATIONAL SCIENCE FOUNDATION AND IS PUBLISHED IN JOURNAL OF POLITICS AND INTERNATIONAL|BY THE NATIONAL SCIENCE FOUNDATION AND IS PUBLISHED IN JOURNAL OF POLITICS AND INTERNATIONAL
GEORGE BORJAS|HARVARD KENNEDY SCHOOL|S DOOR: IMMIGRATION POLICY AND THE AMERICAN ECONOMY; AND THE TEXTBOOK LABOR|S DOOR: IMMIGRATION POLICY AND THE AMERICAN ECONOMY; AND THE TEXTBOOK
GEORGE R. BLUMENTHAL|GOLDMAN SCHOOL OF PUBLIC POLICY|144KB, UPDATED 09-04-2019)LAST UPDATED ON 07/20|144KB, UPDATED 09-04-2019)LAST UPDATED ON 07/20
GERARDO ESPINAL FRANCO|HARRIS SCHOOL OF PUBLIC POLICY|AS A MANPOWER OFFICER FROM 2018 TO 2023. IN HIS FIRST|AT YES
GLEN SALMON|INDIANA UNIVERSITY O'NEILL SCHOOL|CAPE FEAR COMMUNITY COLLEGE, 1977|CAPE FEAR COMMUNITY COLLEGE, 1977
GLORIA AYEE|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
GORDON HANSON|HARVARD KENNEDY SCHOOL|DIRECTOR OF THE CENTER ON GLOBAL TRANSFORMATION. HANSON PREVIOUSLY SERVED ON THE ECONOMICS FACULTIES|DIRECTOR OF THE CENTER ON GLOBAL TRANSFORMATION. HANSON PREVIOUSLY SERVED ON THE ECONOMICS FACULTIES
GRACE HAMMOND|HARRIS SCHOOL OF PUBLIC POLICY|DIRECTOR OF THE STONE|DIRECTOR OF THE STONE
GRAHAM ALLISON|HARVARD KENNEDY SCHOOL|AT DAVIDSON COLLEGE;|SERVED ON THE ADVISORY BOARDS
GRAHAM MCKEEN|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITYB|UNIVERSITYB
GRANT FREELAND|HARVARD KENNEDY SCHOOL|CONSULTING MAGAZINE’S TOP 25 CONSULTANTS IN 2017 AND IS THE PROTAGONIST|CONSULTING MAGAZINE’S TOP 25 CONSULTANTS IN 2017 AND IS THE PROTAGONIST
GREG CROUCH|INDIANA UNIVERSITY O'NEILL SCHOOL|RADIOLOGICAL HAZARD MANAGEMENT (E400/H455|RADIOLOGICAL HAZARD MANAGEMENT (E400/H455
GREGORY BRUICH|HARVARD KENNEDY SCHOOL|AT HARVARD COLLEGE.  HE HAS BEEN THE FACULTY ADVISER FOR OVER TWENTY|AT HARVARD.  HE HAS BEEN NOMINATED SEVERAL
GREGORY HARRIS|HARVARD KENNEDY SCHOOL|FOUNDING EDITOR OF PANGYRUS|FOUNDING EDITOR OF PANGYRUS
GREGORY LANE|HARRIS SCHOOL OF PUBLIC POLICY|AT AMERICAN|AT AMERICAN UNIVERSITY. HE GRADUATED FROM UC BERKELEY WITH A PHD IN AGRICULTURE
GUILLAUME POULIOT|HARRIS SCHOOL OF PUBLIC POLICY|AT CHICAGO HARRIS|AT CHICAGO HARRIS
GWEN  WHITE|INDIANA UNIVERSITY O'NEILL SCHOOL|GOSHEN COLLEGE, 1984|GOSHEN COLLEGE, 1984
H. LUKE SHAEFER|FORD SCHOOL OF PUBLIC POLICY|IN A CHANGING ECONOMY (EDS|EDS. HARRY J. HOLZER & DEMETRA SMITH
HAL SCOTT|HARVARD KENNEDY SCHOOL|INTERNATIONAL FINANCE: TRANSACTIONS, POLICY AND REGULATION (23RD ED. FOUNDATION|INTERNATIONAL FINANCE: TRANSACTIONS, POLICY AND REGULATION (23RD ED. FOUNDATION
HALEY SADOVSKY|HARRIS SCHOOL OF PUBLIC POLICY|AT LAKE|AT LAKE
HALLA LOGADOTTIR|HARVARD KENNEDY SCHOOL|AT THE KENNEDY SCHOOL’S CENTER FOR PUBLIC|AT THE KENNEDY
HANNA SEFEROS|HARRIS SCHOOL OF PUBLIC POLICY|-TIME MBA PROGRAMS. IN ADDITION TO HER EXPERIENCE|AS THE PROGRAM MANAGER OF LEADERSHIP DEVELOPMENT FOR PART-TIME
HANNAH RILEY BOWLES|HARVARD KENNEDY SCHOOL|S LEADERSHIP ADVANCEMENT AND THE ROLE OF NEGOTIATION IN EDUCATIONAL|AND POWER AND WOMEN LEADING CHANGE, THE HKS EXECUTIVE PROGRAMS
HARDY VIEUX|FORD SCHOOL OF PUBLIC POLICY|OF RACE|OF RACE
HEATHER ALEMU|FORD SCHOOL OF PUBLIC POLICY|SENIOR BUSINESS INTELLIGENCE ANALYST IN THE FORD|SENIOR BUSINESS INTELLIGENCE ANALYST IN THE FORD
HECTOR CARDENAS|GOLDMAN SCHOOL OF PUBLIC POLICY|MEMBER OF MEXICO'S FOREIGN|MEMBER OF MEXICO'S FOREIGN
HEDDY LAHMANN|HARRIS SCHOOL OF PUBLIC POLICY|INTERNATIONAL EDUCATION SPECIALIST WHOSE|INTERNATIONAL EDUCATION SPECIALIST WHOSE
HELEN LEVY|FORD SCHOOL OF PUBLIC POLICY|IN HEALTH OUTCOMES. BEFORE COMING|IN HEALTH OUTCOMES. BEFORE COMING TO THE UNIVERSITY OF MICHIGAN SHE
HENDRIK HAITJEMA|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF MINNESOTA, 1982M|1982M
HENRY E. BRADY|GOLDMAN SCHOOL OF PUBLIC POLICY|. BRADY,EVENT: HOMECOMING 2012|"CALIFORNIA: CHALLENGES AND OPPORTUNITIES WITH DAVE JONES
DATE: SEPTEMBER 29"
HENRY K. WAKHUNGU|INDIANA UNIVERSITY O'NEILL SCHOOL|SUSSEX UNIVERSITY, BRIGHTON, ENGLAND, 1984B|SUSSEX UNIVERSITY, BRIGHTON, ENGLAND, 1984B
HENRY LEE|HARVARD KENNEDY SCHOOL|AND THE ENVIRONMENT. LEE IS A FORMER CHAIRMAN OF THE MASSACHUSETTS|AND THE ENVIRONMENT. LEE IS A FORMER CHAIRMAN OF THE MASSACHUSETTS
HENRY PAULSON|HARRIS SCHOOL OF PUBLIC POLICY|AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER SINCE|AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER SINCE
HERE.|FORD SCHOOL OF PUBLIC POLICY|AMERICAN ACADEMY OF POLITICAL|AMERICAN ACADEMY OF POLITICAL
HERMAN B. (DUTCH) LEONARD|HARVARD KENNEDY SCHOOL|MEMBER OF THE ALASKA GOVERNOR’S COUNCIL ON ECONOMIC|MEMBER OF THE ALASKA GOVERNOR’S COUNCIL ON ECONOMIC
HILARY HOYNES|GOLDMAN SCHOOL OF PUBLIC POLICY|ECONOMETRICA, VOLUME 64 NO. 2|"AND PANELISTS,
DATE: SEPTEMBER 22"
HILDY FONG BAKER|GOLDMAN SCHOOL OF PUBLIC POLICY|ON 12/19/2023|ON 12/19/2023
HILLARY WERNER|HARRIS SCHOOL OF PUBLIC POLICY|AS A FIRST GRADE TEACHER IN BOSTON, MASSACHUSETTS BEFORE MAKING THE CHANGE|AS A FIRST GRADE TEACHER IN BOSTON, MASSACHUSETTS BEFORE MAKING THE CHANGE
HONG QU|HARVARD KENNEDY SCHOOL|THE BERKMAN KLEIN CENTER AND MIT MEDIA LAB'S 2019|AT NORTHEASTERN UNIVERSITY.FOR MORE DETAILS
HOPE MICHELSON|HARRIS SCHOOL OF PUBLIC POLICY|IN MEXICO, NICARAGUA, AND CHINA|IN MEXICO, NICARAGUA, AND CHINA
HOPIE MELTON|HARRIS SCHOOL OF PUBLIC POLICY|WITH SUCH|WITH SUCH
HOWARD KOH|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
HSI-LING LIAO|HARRIS SCHOOL OF PUBLIC POLICY|THE NEW|AT THE NYU FURMAN CENTER FOR REAL ESTATE AND URBAN
HUGH O'DOHERTY|HARVARD KENNEDY SCHOOL|IN IRELAND. IN NORTHERN|AT THE JEPSON SCHOOL
IGOR CHIRIKOV|GOLDMAN SCHOOL OF PUBLIC POLICY|IN HIGHER EDUCATION|IN PNAS,
INGVIL GAARDER|HARRIS SCHOOL OF PUBLIC POLICY|FROM THE INTERACTION|MICRODATA TO STUDY THE DIFFERENTIAL EFFECTS OF GOVERNMENT POLICIES ON INDIVIDUALS
IRIS BOHNET|HARVARD KENNEDY SCHOOL|AT HARVARD KENNEDY SCHOOL. SHE IS A BEHAVIORAL ECONOMIST, COMBINING|AT HARVARD KENNEDY SCHOOL. SHE IS A BEHAVIORAL ECONOMIST, COMBINING
ISABEAU DASHO|HARRIS SCHOOL OF PUBLIC POLICY|UNIVERSITY OF CHICAGO. ISABEAU HAS PUBLISHED WORK IN THE MISSOURI|UNIVERSITY OF CHICAGO. ISABEAU HAS PUBLISHED WORK IN THE MISSOURI
ISABEL GUERRERO PULGAR|HARVARD KENNEDY SCHOOL|AT THE WASHINGTON|AT THE WASHINGTON
J. LANDON YODER|INDIANA UNIVERSITY O'NEILL SCHOOL|PUBLIC AND ENVIRONMENTAL AFFAIRS, INDIANA UNIVERSITY, 2013BA|PUBLIC AND ENVIRONMENTAL AFFAIRS, INDIANA UNIVERSITY, 2013BA
J.L.  NAVE|INDIANA UNIVERSITY O'NEILL SCHOOL|OF CINCINNATIMBA|OF CINCINNATIMBA
JACK GLASER|GOLDMAN SCHOOL OF PUBLIC POLICY|FEBRUARY 11|BY WORKING ADULTS
JACKIE RIECKS|FORD SCHOOL OF PUBLIC POLICY|IN THE FORD|IN THE FORD
JACOB (JAKE) GRUMBACH|GOLDMAN SCHOOL OF PUBLIC POLICY|AT THE CENTER FOR THE STUDY OF DEMOCRATIC|AT THE CENTER FOR THE STUDY OF DEMOCRATIC
JACOB FARMER|INDIANA UNIVERSITY O'NEILL SCHOOL|2017BS|2017BS
JACQUELINE BHABHA|HARVARD KENNEDY SCHOOL|AND ADOLESCENCE|AND ADOLESCENCE
JAKE BRAUN|HARRIS SCHOOL OF PUBLIC POLICY|FOR ALL|SECURITY AGENCIES REVIEW. IN THIS CAPACITY HE OVERSAW AGENCY REVIEW PROGRAMS FOR ALL
JAMES  PERRY|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF CHICAGO, 1970PUBLIC|UNIVERSITY OF CHICAGO, 1970PUBLIC
JAMES A. HYATT|GOLDMAN SCHOOL OF PUBLIC POLICY|PUBLIC COLLEGES AND UNIVERSITIES.HYATT RECEIVED BOTH|PUBLIC COLLEGES AND UNIVERSITIES.HYATT RECEIVED BOTH
JAMES A. LEITZEL|HARRIS SCHOOL OF PUBLIC POLICY|PUBLIC POLICY STUDIES IN THE COLLEGE. JIM’S RESEARCH CONCERNS VICE|PUBLIC POLICY ANALYSIS, AND OTHER COURSES IN PUBLIC POLICY, ECONOMICS,
JAMES C. RANDOLPH|INDIANA UNIVERSITY O'NEILL SCHOOL|SYSTEMSSEMINAR|SYSTEMSSEMINAR
JAMES CARRAS|HARVARD KENNEDY SCHOOL|NATIONAL LEAGUE OF CITIES AND THE NATIONAL COMMUNITY REINVESTMENT COALITION,|FEDERAL HOME LOAN BANK OF BOSTON
JAMES FARMER|INDIANA UNIVERSITY O'NEILL SCHOOL|AND|D.,  INDIANA UNIVERSITY, 2009M
JAMES GEARY|HARVARD KENNEDY SCHOOL|AT HARVARD KENNEDY SCHOOL. HE HAS ALSO TAUGHT AT BENNINGTON COLLEGE, HARVARD|AT BENNINGTON COLLEGE, HARVARD
JAMES H. STOCK|HARVARD KENNEDY SCHOOL|MEMBER OF|MEMBER OF VARIOUS PROFESSIONAL BOARDS. HE PREVIOUSLY SERVED AS CHAIR OF THE HARVARD
JAMES HECKMAN|HARRIS SCHOOL OF PUBLIC POLICY|MEMBER OF THE IRISH ECONOMIC ASSOCIATION|MEMBER OF THE IRISH ECONOMIC ASSOCIATION
JAMES HONAN|HARVARD KENNEDY SCHOOL|AT THE GRADUATE SCHOOL OF EDUCATION. HONAN’S TEACHING|AND MANAGEMENT TO NUMEROUS COLLEGES, UNIVERSITIES, SCHOOLS, AND NONPROFIT ORGANIZATIONS, BOTH
